Neighbourhood,Hood_ID,Year,Crime_Type,Crime_Count,Crime_Rate,Population_2025
Kingsview Village-The Westway,6,2025,THEFTFROMMV,35.0,145.717971801758,24019
Kingsview Village-The Westway,6,2025,THEFTOVER,5.0,20.8168525695801,24019
Elms-Old Rexdale,5,2014,ASSAULT,45.0,458.341827392578,10093
Elms-Old Rexdale,5,2014,AUTOTHEFT,7.0,71.2976150512695,10093
Elms-Old Rexdale,5,2014,BIKETHEFT,1.0,10.1853742599487,10093
Elms-Old Rexdale,5,2014,BREAKENTER,8.0,81.4829940795898,10093
Elms-Old Rexdale,5,2014,HOMICIDE,,,10093
Elms-Old Rexdale,5,2014,ROBBERY,14.0,142.595230102539,10093
Elms-Old Rexdale,5,2014,SHOOTING,2.0,20.3707485198975,10093
Elms-Old Rexdale,5,2014,THEFTFROMMV,31.0,315.74658203125,10093
Elms-Old Rexdale,5,2014,THEFTOVER,1.0,10.1853742599487,10093
Elms-Old Rexdale,5,2015,ASSAULT,53.0,543.144104003906,10093
Elms-Old Rexdale,5,2015,AUTOTHEFT,19.0,194.712036132813,10093
Elms-Old Rexdale,5,2015,BIKETHEFT,4.0,40.9920082092285,10093
Elms-Old Rexdale,5,2015,BREAKENTER,17.0,174.216033935547,10093
Elms-Old Rexdale,5,2015,HOMICIDE,,,10093
Elms-Old Rexdale,5,2015,ROBBERY,8.0,81.984016418457,10093
Elms-Old Rexdale,5,2015,SHOOTING,4.0,40.9920082092285,10093
Elms-Old Rexdale,5,2015,THEFTFROMMV,24.0,245.952041625977,10093
Elms-Old Rexdale,5,2015,THEFTOVER,1.0,10.2480020523071,10093
Elms-Old Rexdale,5,2016,ASSAULT,69.0,708.2734375,10093
Elms-Old Rexdale,5,2016,AUTOTHEFT,15.0,153.97248840332,10093
Elms-Old Rexdale,5,2016,BIKETHEFT,2.0,20.5296649932861,10093
Elms-Old Rexdale,5,2016,BREAKENTER,10.0,102.648323059082,10093
Elms-Old Rexdale,5,2016,HOMICIDE,,,10093
Elms-Old Rexdale,5,2016,ROBBERY,21.0,215.561492919922,10093
Elms-Old Rexdale,5,2016,SHOOTING,4.0,41.0593299865723,10093
Elms-Old Rexdale,5,2016,THEFTFROMMV,24.0,246.355987548828,10093
Elms-Old Rexdale,5,2016,THEFTOVER,,,10093
Elms-Old Rexdale,5,2017,ASSAULT,62.0,632.717651367188,10093
Elms-Old Rexdale,5,2017,AUTOTHEFT,14.0,142.871719360352,10093
Elms-Old Rexdale,5,2017,BIKETHEFT,3.0,30.6153697967529,10093
Elms-Old Rexdale,5,2017,BREAKENTER,12.0,122.461479187012,10093
Elms-Old Rexdale,5,2017,HOMICIDE,2.0,20.4102458953857,10093
Elms-Old Rexdale,5,2017,ROBBERY,22.0,224.512710571289,10093
Elms-Old Rexdale,5,2017,SHOOTING,6.0,61.2307395935059,10093
Elms-Old Rexdale,5,2017,THEFTFROMMV,20.0,204.102462768555,10093
Elms-Old Rexdale,5,2017,THEFTOVER,2.0,20.4102458953857,10093
Elms-Old Rexdale,5,2018,ASSAULT,56.0,566.629577636719,10093
Elms-Old Rexdale,5,2018,AUTOTHEFT,33.0,333.906707763672,10093
Elms-Old Rexdale,5,2018,BIKETHEFT,2.0,20.2367706298828,10093
Elms-Old Rexdale,5,2018,BREAKENTER,7.0,70.8286972045898,10093
Elms-Old Rexdale,5,2018,HOMICIDE,,,10093
Elms-Old Rexdale,5,2018,ROBBERY,13.0,131.539001464844,10093
Elms-Old Rexdale,5,2018,SHOOTING,3.0,30.3551559448242,10093
Elms-Old Rexdale,5,2018,THEFTFROMMV,19.0,192.249313354492,10093
Elms-Old Rexdale,5,2018,THEFTOVER,1.0,10.1183853149414,10093
Elms-Old Rexdale,5,2019,ASSAULT,71.0,715.509399414063,10093
Elms-Old Rexdale,5,2019,AUTOTHEFT,27.0,272.095123291016,10093
Elms-Old Rexdale,5,2019,BIKETHEFT,1.0,10.077597618103,10093
Elms-Old Rexdale,5,2019,BREAKENTER,10.0,100.775978088379,10093
Elms-Old Rexdale,5,2019,HOMICIDE,,,10093
Elms-Old Rexdale,5,2019,ROBBERY,16.0,161.241561889648,10093
Elms-Old Rexdale,5,2019,SHOOTING,9.0,90.6983795166016,10093
Elms-Old Rexdale,5,2019,THEFTFROMMV,25.0,251.93994140625,10093
Elms-Old Rexdale,5,2019,THEFTOVER,4.0,40.3103904724121,10093
Elms-Old Rexdale,5,2020,ASSAULT,49.0,495.449951171875,10093
Elms-Old Rexdale,5,2020,AUTOTHEFT,42.0,424.67138671875,10093
Elms-Old Rexdale,5,2020,BIKETHEFT,2.0,20.2224464416504,10093
Elms-Old Rexdale,5,2020,BREAKENTER,13.0,131.445907592773,10093
Elms-Old Rexdale,5,2020,HOMICIDE,,,10093
Elms-Old Rexdale,5,2020,ROBBERY,7.0,70.778564453125,10093
Elms-Old Rexdale,5,2020,SHOOTING,,,10093
Elms-Old Rexdale,5,2020,THEFTFROMMV,35.0,353.892822265625,10093
Elms-Old Rexdale,5,2020,THEFTOVER,2.0,20.2224464416504,10093
Elms-Old Rexdale,5,2021,ASSAULT,69.0,704.153503417969,10093
Elms-Old Rexdale,5,2021,AUTOTHEFT,52.0,530.666381835938,10093
Elms-Old Rexdale,5,2021,BIKETHEFT,,,10093
Elms-Old Rexdale,5,2021,BREAKENTER,10.0,102.051231384277,10093
Elms-Old Rexdale,5,2021,HOMICIDE,,,10093
Elms-Old Rexdale,5,2021,ROBBERY,7.0,71.4358596801758,10093
Elms-Old Rexdale,5,2021,SHOOTING,7.0,71.4358596801758,10093
Elms-Old Rexdale,5,2021,THEFTFROMMV,18.0,183.69221496582,10093
Elms-Old Rexdale,5,2021,THEFTOVER,3.0,30.6153697967529,10093
Elms-Old Rexdale,5,2022,ASSAULT,64.0,648.889770507813,10093
Elms-Old Rexdale,5,2022,AUTOTHEFT,63.0,638.750915527344,10093
Elms-Old Rexdale,5,2022,BIKETHEFT,2.0,20.2778053283691,10093
Elms-Old Rexdale,5,2022,BREAKENTER,9.0,91.250129699707,10093
Elms-Old Rexdale,5,2022,HOMICIDE,1.0,10.1389026641846,10093
Elms-Old Rexdale,5,2022,ROBBERY,15.0,152.083541870117,10093
Elms-Old Rexdale,5,2022,SHOOTING,6.0,60.8334159851074,10093
Elms-Old Rexdale,5,2022,THEFTFROMMV,31.0,314.305999755859,10093
Elms-Old Rexdale,5,2022,THEFTOVER,,,10093
Elms-Old Rexdale,5,2023,ASSAULT,61.0,605.21875,10093
Elms-Old Rexdale,5,2023,AUTOTHEFT,40.0,396.864776611328,10093
Elms-Old Rexdale,5,2023,BIKETHEFT,6.0,59.5297164916992,10093
Elms-Old Rexdale,5,2023,BREAKENTER,16.0,158.745910644531,10093
Elms-Old Rexdale,5,2023,HOMICIDE,,,10093
Elms-Old Rexdale,5,2023,ROBBERY,14.0,138.90266418457,10093
Elms-Old Rexdale,5,2023,SHOOTING,,,10093
Elms-Old Rexdale,5,2023,THEFTFROMMV,43.0,426.629638671875,10093
Elms-Old Rexdale,5,2023,THEFTOVER,4.0,39.6864776611328,10093
Elms-Old Rexdale,5,2024,ASSAULT,87.0,853.108459472656,10093
Elms-Old Rexdale,5,2024,AUTOTHEFT,52.0,509.903900146484,10093
Elms-Old Rexdale,5,2024,BIKETHEFT,5.0,49.0292205810547,10093
Elms-Old Rexdale,5,2024,BREAKENTER,11.0,107.864288330078,10093
Elms-Old Rexdale,5,2024,HOMICIDE,,,10093
Elms-Old Rexdale,5,2024,ROBBERY,21.0,205.922729492188,10093
Elms-Old Rexdale,5,2024,SHOOTING,7.0,68.6409072875977,10093
Elms-Old Rexdale,5,2024,THEFTFROMMV,40.0,392.233764648438,10093
Elms-Old Rexdale,5,2024,THEFTOVER,2.0,19.6116886138916,10093
Elms-Old Rexdale,5,2025,ASSAULT,81.0,802.536437988281,10093
Elms-Old Rexdale,5,2025,AUTOTHEFT,49.0,485.484985351563,10093
Elms-Old Rexdale,5,2025,BIKETHEFT,1.0,9.90785694122314,10093
Elms-Old Rexdale,5,2025,BREAKENTER,16.0,158.52571105957,10093
Elms-Old Rexdale,5,2025,HOMICIDE,,,10093
Elms-Old Rexdale,5,2025,ROBBERY,14.0,138.709991455078,10093
Elms-Old Rexdale,5,2025,SHOOTING,2.0,19.8157138824463,10093
Elms-Old Rexdale,5,2025,THEFTFROMMV,16.0,158.52571105957,10093
Elms-Old Rexdale,5,2025,THEFTOVER,4.0,39.6314277648926,10093
Rexdale-Kipling,4,2014,ASSAULT,50.0,467.02783203125,11131
Rexdale-Kipling,4,2014,AUTOTHEFT,13.0,121.427238464355,11131
Rexdale-Kipling,4,2014,BIKETHEFT,,,11131
Rexdale-Kipling,4,2014,BREAKENTER,17.0,158.789459228516,11131
Rexdale-Kipling,4,2014,HOMICIDE,,,11131
Rexdale-Kipling,4,2014,ROBBERY,14.0,130.767791748047,11131
Rexdale-Kipling,4,2014,SHOOTING,,,11131
Rexdale-Kipling,4,2014,THEFTFROMMV,58.0,541.752258300781,11131
Rexdale-Kipling,4,2014,THEFTOVER,2.0,18.6811141967773,11131
Rexdale-Kipling,4,2015,ASSAULT,59.0,552.279296875,11131
Rexdale-Kipling,4,2015,AUTOTHEFT,11.0,102.967330932617,11131
Rexdale-Kipling,4,2015,BIKETHEFT,1.0,9.36066627502441,11131
Rexdale-Kipling,4,2015,BREAKENTER,17.0,159.131332397461,11131
Rexdale-Kipling,4,2015,HOMICIDE,,,11131
Rexdale-Kipling,4,2015,ROBBERY,14.0,131.049331665039,11131
Rexdale-Kipling,4,2015,SHOOTING,1.0,9.36066627502441,11131
Rexdale-Kipling,4,2015,THEFTFROMMV,21.0,196.573989868164,11131
Rexdale-Kipling,4,2015,THEFTOVER,1.0,9.36066627502441,11131
Rexdale-Kipling,4,2016,ASSAULT,72.0,663.839233398438,11131
Rexdale-Kipling,4,2016,AUTOTHEFT,22.0,202.839752197266,11131
Rexdale-Kipling,4,2016,BIKETHEFT,2.0,18.439977645874,11131
Rexdale-Kipling,4,2016,BREAKENTER,16.0,147.519821166992,11131
Rexdale-Kipling,4,2016,HOMICIDE,,,11131
Rexdale-Kipling,4,2016,ROBBERY,15.0,138.299835205078,11131
Rexdale-Kipling,4,2016,SHOOTING,3.0,27.6599674224854,11131
Rexdale-Kipling,4,2016,THEFTFROMMV,14.0,129.079849243164,11131
Rexdale-Kipling,4,2016,THEFTOVER,,,11131
Rexdale-Kipling,4,2017,ASSAULT,87.0,797.726013183594,11131
Rexdale-Kipling,4,2017,AUTOTHEFT,26.0,238.40087890625,11131
Rexdale-Kipling,4,2017,BIKETHEFT,2.0,18.338529586792,11131
Rexdale-Kipling,4,2017,BREAKENTER,13.0,119.200439453125,11131
Rexdale-Kipling,4,2017,HOMICIDE,1.0,9.169264793396,11131
Rexdale-Kipling,4,2017,ROBBERY,30.0,275.077941894531,11131
Rexdale-Kipling,4,2017,SHOOTING,3.0,27.5077934265137,11131
Rexdale-Kipling,4,2017,THEFTFROMMV,19.0,174.216033935547,11131
Rexdale-Kipling,4,2017,THEFTOVER,1.0,9.169264793396,11131
Rexdale-Kipling,4,2018,ASSAULT,80.0,727.934509277344,11131
Rexdale-Kipling,4,2018,AUTOTHEFT,57.0,518.6533203125,11131
Rexdale-Kipling,4,2018,BIKETHEFT,1.0,9.09918117523193,11131
Rexdale-Kipling,4,2018,BREAKENTER,18.0,163.785263061523,11131
Rexdale-Kipling,4,2018,HOMICIDE,,,11131
Rexdale-Kipling,4,2018,ROBBERY,22.0,200.181976318359,11131
Rexdale-Kipling,4,2018,SHOOTING,3.0,27.2975425720215,11131
Rexdale-Kipling,4,2018,THEFTFROMMV,36.0,327.570526123047,11131
Rexdale-Kipling,4,2018,THEFTOVER,3.0,27.2975425720215,11131
Rexdale-Kipling,4,2019,ASSAULT,59.0,534.178344726563,11131
Rexdale-Kipling,4,2019,AUTOTHEFT,52.0,470.80126953125,11131
Rexdale-Kipling,4,2019,BIKETHEFT,1.0,9.05387020111084,11131
Rexdale-Kipling,4,2019,BREAKENTER,14.0,126.754188537598,11131
Rexdale-Kipling,4,2019,HOMICIDE,2.0,18.1077404022217,11131
Rexdale-Kipling,4,2019,ROBBERY,22.0,199.185150146484,11131
Rexdale-Kipling,4,2019,SHOOTING,5.0,45.2693519592285,11131
Rexdale-Kipling,4,2019,THEFTFROMMV,46.0,416.478057861328,11131
Rexdale-Kipling,4,2019,THEFTOVER,3.0,27.1616115570068,11131
Rexdale-Kipling,4,2020,ASSAULT,49.0,445.252166748047,11131
Rexdale-Kipling,4,2020,AUTOTHEFT,43.0,390.731475830078,11131
Rexdale-Kipling,4,2020,BIKETHEFT,1.0,9.08677864074707,11131
Rexdale-Kipling,4,2020,BREAKENTER,18.0,163.56201171875,11131
Rexdale-Kipling,4,2020,HOMICIDE,,,11131
Rexdale-Kipling,4,2020,ROBBERY,14.0,127.214904785156,11131
Rexdale-Kipling,4,2020,SHOOTING,1.0,9.08677864074707,11131
Rexdale-Kipling,4,2020,THEFTFROMMV,42.0,381.644714355469,11131
Rexdale-Kipling,4,2020,THEFTOVER,1.0,9.08677864074707,11131
Rexdale-Kipling,4,2021,ASSAULT,49.0,446.998718261719,11131
Rexdale-Kipling,4,2021,AUTOTHEFT,41.0,374.019348144531,11131
Rexdale-Kipling,4,2021,BIKETHEFT,2.0,18.2448463439941,11131
Rexdale-Kipling,4,2021,BREAKENTER,29.0,264.550262451172,11131
Rexdale-Kipling,4,2021,HOMICIDE,,,11131
Rexdale-Kipling,4,2021,ROBBERY,10.0,91.2242279052734,11131
Rexdale-Kipling,4,2021,SHOOTING,1.0,9.12242317199707,11131
Rexdale-Kipling,4,2021,THEFTFROMMV,55.0,501.733245849609,11131
Rexdale-Kipling,4,2021,THEFTOVER,2.0,18.2448463439941,11131
Rexdale-Kipling,4,2022,ASSAULT,59.0,537.683410644531,11131
Rexdale-Kipling,4,2022,AUTOTHEFT,59.0,537.683410644531,11131
Rexdale-Kipling,4,2022,BIKETHEFT,1.0,9.11327838897705,11131
Rexdale-Kipling,4,2022,BREAKENTER,21.0,191.378845214844,11131
Rexdale-Kipling,4,2022,HOMICIDE,2.0,18.2265567779541,11131
Rexdale-Kipling,4,2022,ROBBERY,13.0,118.472618103027,11131
Rexdale-Kipling,4,2022,SHOOTING,1.0,9.11327838897705,11131
Rexdale-Kipling,4,2022,THEFTFROMMV,52.0,473.890472412109,11131
Rexdale-Kipling,4,2022,THEFTOVER,9.0,82.0195007324219,11131
Rexdale-Kipling,4,2023,ASSAULT,77.0,689.593383789063,11131
Rexdale-Kipling,4,2023,AUTOTHEFT,77.0,689.593383789063,11131
Rexdale-Kipling,4,2023,BIKETHEFT,1.0,8.9557580947876,11131
Rexdale-Kipling,4,2023,BREAKENTER,16.0,143.292129516602,11131
Rexdale-Kipling,4,2023,HOMICIDE,,,11131
Rexdale-Kipling,4,2023,ROBBERY,24.0,214.938201904297,11131
Rexdale-Kipling,4,2023,SHOOTING,1.0,8.9557580947876,11131
Rexdale-Kipling,4,2023,THEFTFROMMV,47.0,420.920654296875,11131
Rexdale-Kipling,4,2023,THEFTOVER,4.0,35.8230323791504,11131
Rexdale-Kipling,4,2024,ASSAULT,93.0,824.687438964844,11131
Rexdale-Kipling,4,2024,AUTOTHEFT,46.0,407.909912109375,11131
Rexdale-Kipling,4,2024,BIKETHEFT,2.0,17.7352123260498,11131
Rexdale-Kipling,4,2024,BREAKENTER,24.0,212.822555541992,11131
Rexdale-Kipling,4,2024,HOMICIDE,1.0,8.8676061630249,11131
Rexdale-Kipling,4,2024,ROBBERY,25.0,221.690170288086,11131
Rexdale-Kipling,4,2024,SHOOTING,3.0,26.602819442749,11131
Rexdale-Kipling,4,2024,THEFTFROMMV,31.0,274.895812988281,11131
Rexdale-Kipling,4,2024,THEFTOVER,1.0,8.8676061630249,11131
Rexdale-Kipling,4,2025,ASSAULT,80.0,718.713500976563,11131
Rexdale-Kipling,4,2025,AUTOTHEFT,37.0,332.404998779297,11131
Rexdale-Kipling,4,2025,BIKETHEFT,,,11131
Rexdale-Kipling,4,2025,BREAKENTER,19.0,170.694458007813,11131
Rexdale-Kipling,4,2025,HOMICIDE,,,11131
Rexdale-Kipling,4,2025,ROBBERY,14.0,125.774864196777,11131
Rexdale-Kipling,4,2025,SHOOTING,1.0,8.98391914367676,11131
Rexdale-Kipling,4,2025,THEFTFROMMV,21.0,188.662292480469,11131
Rexdale-Kipling,4,2025,THEFTOVER,7.0,62.8874320983887,11131
Thistletown-Beaumond Heights,3,2014,ASSAULT,63.0,605.594543457031,10902
Thistletown-Beaumond Heights,3,2014,AUTOTHEFT,10.0,96.1261138916016,10902
Thistletown-Beaumond Heights,3,2014,BIKETHEFT,2.0,19.2252235412598,10902
Thistletown-Beaumond Heights,3,2014,BREAKENTER,22.0,211.477462768555,10902
Thistletown-Beaumond Heights,3,2014,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2014,ROBBERY,20.0,192.252227783203,10902
Thistletown-Beaumond Heights,3,2014,SHOOTING,,,10902
Thistletown-Beaumond Heights,3,2014,THEFTFROMMV,27.0,259.54052734375,10902
Thistletown-Beaumond Heights,3,2014,THEFTOVER,1.0,9.61261177062988,10902
Thistletown-Beaumond Heights,3,2015,ASSAULT,58.0,557.531494140625,10902
Thistletown-Beaumond Heights,3,2015,AUTOTHEFT,16.0,153.801788330078,10902
Thistletown-Beaumond Heights,3,2015,BIKETHEFT,5.0,48.0630569458008,10902
Thistletown-Beaumond Heights,3,2015,BREAKENTER,23.0,221.090072631836,10902
Thistletown-Beaumond Heights,3,2015,HOMICIDE,1.0,9.61261177062988,10902
Thistletown-Beaumond Heights,3,2015,ROBBERY,24.0,230.702682495117,10902
Thistletown-Beaumond Heights,3,2015,SHOOTING,2.0,19.2252235412598,10902
Thistletown-Beaumond Heights,3,2015,THEFTFROMMV,55.0,528.693664550781,10902
Thistletown-Beaumond Heights,3,2015,THEFTOVER,3.0,28.8378353118896,10902
Thistletown-Beaumond Heights,3,2016,ASSAULT,48.0,449.690826416016,10902
Thistletown-Beaumond Heights,3,2016,AUTOTHEFT,16.0,149.896942138672,10902
Thistletown-Beaumond Heights,3,2016,BIKETHEFT,3.0,28.105676651001,10902
Thistletown-Beaumond Heights,3,2016,BREAKENTER,23.0,215.476852416992,10902
Thistletown-Beaumond Heights,3,2016,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2016,ROBBERY,16.0,149.896942138672,10902
Thistletown-Beaumond Heights,3,2016,SHOOTING,3.0,28.105676651001,10902
Thistletown-Beaumond Heights,3,2016,THEFTFROMMV,36.0,337.268127441406,10902
Thistletown-Beaumond Heights,3,2016,THEFTOVER,1.0,9.36855888366699,10902
Thistletown-Beaumond Heights,3,2017,ASSAULT,56.0,524.001098632813,10902
Thistletown-Beaumond Heights,3,2017,AUTOTHEFT,23.0,215.214752197266,10902
Thistletown-Beaumond Heights,3,2017,BIKETHEFT,,,10902
Thistletown-Beaumond Heights,3,2017,BREAKENTER,17.0,159.071762084961,10902
Thistletown-Beaumond Heights,3,2017,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2017,ROBBERY,24.0,224.571914672852,10902
Thistletown-Beaumond Heights,3,2017,SHOOTING,2.0,18.7143249511719,10902
Thistletown-Beaumond Heights,3,2017,THEFTFROMMV,20.0,187.143264770508,10902
Thistletown-Beaumond Heights,3,2017,THEFTOVER,4.0,37.4286499023438,10902
Thistletown-Beaumond Heights,3,2018,ASSAULT,53.0,493.666168212891,10902
Thistletown-Beaumond Heights,3,2018,AUTOTHEFT,44.0,409.836059570313,10902
Thistletown-Beaumond Heights,3,2018,BIKETHEFT,,,10902
Thistletown-Beaumond Heights,3,2018,BREAKENTER,16.0,149.031295776367,10902
Thistletown-Beaumond Heights,3,2018,HOMICIDE,2.0,18.6289119720459,10902
Thistletown-Beaumond Heights,3,2018,ROBBERY,11.0,102.459014892578,10902
Thistletown-Beaumond Heights,3,2018,SHOOTING,1.0,9.31445598602295,10902
Thistletown-Beaumond Heights,3,2018,THEFTFROMMV,35.0,326.005950927734,10902
Thistletown-Beaumond Heights,3,2018,THEFTOVER,2.0,18.6289119720459,10902
Thistletown-Beaumond Heights,3,2019,ASSAULT,75.0,699.953308105469,10902
Thistletown-Beaumond Heights,3,2019,AUTOTHEFT,51.0,475.96826171875,10902
Thistletown-Beaumond Heights,3,2019,BIKETHEFT,,,10902
Thistletown-Beaumond Heights,3,2019,BREAKENTER,14.0,130.657958984375,10902
Thistletown-Beaumond Heights,3,2019,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2019,ROBBERY,10.0,93.3271102905273,10902
Thistletown-Beaumond Heights,3,2019,SHOOTING,2.0,18.6654224395752,10902
Thistletown-Beaumond Heights,3,2019,THEFTFROMMV,39.0,363.975738525391,10902
Thistletown-Beaumond Heights,3,2019,THEFTOVER,4.0,37.3308448791504,10902
Thistletown-Beaumond Heights,3,2020,ASSAULT,56.0,526.563232421875,10902
Thistletown-Beaumond Heights,3,2020,AUTOTHEFT,41.0,385.519500732422,10902
Thistletown-Beaumond Heights,3,2020,BIKETHEFT,,,10902
Thistletown-Beaumond Heights,3,2020,BREAKENTER,11.0,103.432060241699,10902
Thistletown-Beaumond Heights,3,2020,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2020,ROBBERY,9.0,84.6262359619141,10902
Thistletown-Beaumond Heights,3,2020,SHOOTING,1.0,9.40291500091553,10902
Thistletown-Beaumond Heights,3,2020,THEFTFROMMV,55.0,517.160339355469,10902
Thistletown-Beaumond Heights,3,2020,THEFTOVER,5.0,47.014575958252,10902
Thistletown-Beaumond Heights,3,2021,ASSAULT,61.0,582.338928222656,10902
Thistletown-Beaumond Heights,3,2021,AUTOTHEFT,45.0,429.594268798828,10902
Thistletown-Beaumond Heights,3,2021,BIKETHEFT,1.0,9.54653930664063,10902
Thistletown-Beaumond Heights,3,2021,BREAKENTER,8.0,76.372314453125,10902
Thistletown-Beaumond Heights,3,2021,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2021,ROBBERY,6.0,57.2792358398438,10902
Thistletown-Beaumond Heights,3,2021,SHOOTING,1.0,9.54653930664063,10902
Thistletown-Beaumond Heights,3,2021,THEFTFROMMV,40.0,381.861572265625,10902
Thistletown-Beaumond Heights,3,2021,THEFTOVER,2.0,19.0930786132813,10902
Thistletown-Beaumond Heights,3,2022,ASSAULT,52.0,490.890197753906,10902
Thistletown-Beaumond Heights,3,2022,AUTOTHEFT,57.0,538.091186523438,10902
Thistletown-Beaumond Heights,3,2022,BIKETHEFT,,,10902
Thistletown-Beaumond Heights,3,2022,BREAKENTER,17.0,160.483337402344,10902
Thistletown-Beaumond Heights,3,2022,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2022,ROBBERY,16.0,151.04313659668,10902
Thistletown-Beaumond Heights,3,2022,SHOOTING,5.0,47.2009811401367,10902
Thistletown-Beaumond Heights,3,2022,THEFTFROMMV,22.0,207.684326171875,10902
Thistletown-Beaumond Heights,3,2022,THEFTOVER,2.0,18.880392074585,10902
Thistletown-Beaumond Heights,3,2023,ASSAULT,65.0,600.073852539063,10902
Thistletown-Beaumond Heights,3,2023,AUTOTHEFT,52.0,480.05908203125,10902
Thistletown-Beaumond Heights,3,2023,BIKETHEFT,5.0,46.1595268249512,10902
Thistletown-Beaumond Heights,3,2023,BREAKENTER,23.0,212.333831787109,10902
Thistletown-Beaumond Heights,3,2023,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2023,ROBBERY,12.0,110.782867431641,10902
Thistletown-Beaumond Heights,3,2023,SHOOTING,,,10902
Thistletown-Beaumond Heights,3,2023,THEFTFROMMV,55.0,507.754791259766,10902
Thistletown-Beaumond Heights,3,2023,THEFTOVER,14.0,129.246673583984,10902
Thistletown-Beaumond Heights,3,2024,ASSAULT,78.0,709.090881347656,10902
Thistletown-Beaumond Heights,3,2024,AUTOTHEFT,36.0,327.272735595703,10902
Thistletown-Beaumond Heights,3,2024,BIKETHEFT,1.0,9.09090900421143,10902
Thistletown-Beaumond Heights,3,2024,BREAKENTER,23.0,209.090911865234,10902
Thistletown-Beaumond Heights,3,2024,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2024,ROBBERY,9.0,81.8181838989258,10902
Thistletown-Beaumond Heights,3,2024,SHOOTING,1.0,9.09090900421143,10902
Thistletown-Beaumond Heights,3,2024,THEFTFROMMV,41.0,372.727264404297,10902
Thistletown-Beaumond Heights,3,2024,THEFTOVER,2.0,18.1818180084229,10902
Thistletown-Beaumond Heights,3,2025,ASSAULT,68.0,623.73876953125,10902
Thistletown-Beaumond Heights,3,2025,AUTOTHEFT,35.0,321.042022705078,10902
Thistletown-Beaumond Heights,3,2025,BIKETHEFT,2.0,18.3452568054199,10902
Thistletown-Beaumond Heights,3,2025,BREAKENTER,11.0,100.898918151855,10902
Thistletown-Beaumond Heights,3,2025,HOMICIDE,,,10902
Thistletown-Beaumond Heights,3,2025,ROBBERY,17.0,155.934692382813,10902
Thistletown-Beaumond Heights,3,2025,SHOOTING,2.0,18.3452568054199,10902
Thistletown-Beaumond Heights,3,2025,THEFTFROMMV,16.0,146.762054443359,10902
Thistletown-Beaumond Heights,3,2025,THEFTOVER,5.0,45.8631439208984,10902
Mount Olive-Silverstone-Jamestown,2,2014,ASSAULT,240.0,706.15234375,34492
Mount Olive-Silverstone-Jamestown,2,2014,AUTOTHEFT,61.0,179.480392456055,34492
Mount Olive-Silverstone-Jamestown,2,2014,BIKETHEFT,7.0,20.5961093902588,34492
Mount Olive-Silverstone-Jamestown,2,2014,BREAKENTER,25.0,73.5575332641602,34492
Mount Olive-Silverstone-Jamestown,2,2014,HOMICIDE,2.0,5.88460302352905,34492
Mount Olive-Silverstone-Jamestown,2,2014,ROBBERY,76.0,223.61491394043,34492
Mount Olive-Silverstone-Jamestown,2,2014,SHOOTING,6.0,17.65380859375,34492
Mount Olive-Silverstone-Jamestown,2,2014,THEFTFROMMV,110.0,323.653167724609,34492
Mount Olive-Silverstone-Jamestown,2,2014,THEFTOVER,5.0,14.7115077972412,34492
Mount Olive-Silverstone-Jamestown,2,2015,ASSAULT,235.0,693.010925292969,34492
Mount Olive-Silverstone-Jamestown,2,2015,AUTOTHEFT,58.0,171.040985107422,34492
Mount Olive-Silverstone-Jamestown,2,2015,BIKETHEFT,5.0,14.7449131011963,34492
Mount Olive-Silverstone-Jamestown,2,2015,BREAKENTER,37.0,109.112358093262,34492
Mount Olive-Silverstone-Jamestown,2,2015,HOMICIDE,2.0,5.89796543121338,34492
Mount Olive-Silverstone-Jamestown,2,2015,ROBBERY,106.0,312.592163085938,34492
Mount Olive-Silverstone-Jamestown,2,2015,SHOOTING,11.0,32.4388084411621,34492
Mount Olive-Silverstone-Jamestown,2,2015,THEFTFROMMV,62.0,182.8369140625,34492
Mount Olive-Silverstone-Jamestown,2,2015,THEFTOVER,5.0,14.7449131011963,34492
Mount Olive-Silverstone-Jamestown,2,2016,ASSAULT,275.0,808.466857910156,34492
Mount Olive-Silverstone-Jamestown,2,2016,AUTOTHEFT,47.0,138.174331665039,34492
Mount Olive-Silverstone-Jamestown,2,2016,BIKETHEFT,12.0,35.2785530090332,34492
Mount Olive-Silverstone-Jamestown,2,2016,BREAKENTER,34.0,99.9559020996094,34492
Mount Olive-Silverstone-Jamestown,2,2016,HOMICIDE,3.0,8.8196382522583,34492
Mount Olive-Silverstone-Jamestown,2,2016,ROBBERY,106.0,311.627227783203,34492
Mount Olive-Silverstone-Jamestown,2,2016,SHOOTING,7.0,20.5791568756104,34492
Mount Olive-Silverstone-Jamestown,2,2016,THEFTFROMMV,98.0,288.108184814453,34492
